,batch_id,initial_weight_kg,meat_temp_c,grind_size_mm,water_ratio,fat_ratio,final_weight_kg,yield_loss_ratio
2283,2284,10.68,-0.2,8,0.15,0.29,9.46,0.114
2284,2285,12.1,-1.4,8,0.12,0.27,11.22,0.073
2285,2286,14.15,2.9,3,0.16,0.12,13.07,0.076
2286,2287,24.57,2.9,8,0.14,0.28,22.64,0.079
2287,2288,14.97,-1.4,5,0.06,0.24,13.38,0.106
2288,2289,17.23,-3.3,8,0.18,0.17,15.76,0.085
2289,2290,12.94,-3.9,3,0.1,0.27,11.07,0.145
2290,2291,19.16,-0.2,8,0.07,0.22,15.8,0.175
2291,2292,14.21,-0.3,3,0.06,0.27,12.87,0.094
2292,2293,13.1,4.9,3,0.16,0.19,12.12,0.075
2293,2294,17.75,0.2,8,0.16,0.2,16.28,0.083
2294,2295,10.08,-1.7,5,0.16,0.16,8.56,0.151
2295,2296,10.11,4.0,5,0.19,0.18,9.49,0.061
2296,2297,13.29,0.4,8,0.1,0.21,12.19,0.083
2297,2298,10.55,1.4,3,0.13,0.29,9.81,0.07
2298,2299,11.62,-3.1,8,0.14,0.22,10.85,0.066
2299,2300,15.08,-0.6,3,0.2,0.13,14.35,0.048
2300,2301,22.04,4.5,3,0.1,0.1,19.56,0.113
2301,2302,18.58,1.3,3,0.19,0.27,16.99,0.086
2302,2303,17.69,-0.9,5,0.07,0.17,16.63,0.06
2303,2304,14.4,1.6,5,0.16,0.16,12.78,0.113
2304,2305,23.98,4.2,8,0.14,0.26,21.06,0.122
2305,2306,15.96,-1.5,5,0.17,0.29,14.31,0.103
2306,2307,11.31,0.5,3,0.05,0.25,9.85,0.129
2307,2308,19.26,4.6,3,0.06,0.13,18.18,0.056
2308,2309,11.71,-2.4,8,0.06,0.18,10.2,0.129
2309,2310,15.18,2.5,3,0.14,0.25,13.54,0.108
2310,2311,17.61,1.5,8,0.14,0.28,16.4,0.069
2311,2312,23.11,2.1,8,0.19,0.3,18.97,0.179
2312,2313,17.4,-0.8,3,0.12,0.2,15.5,0.109
2313,2314,20.53,-1.2,5,0.06,0.26,17.47,0.149
2314,2315,24.89,2.2,3,0.08,0.11,23.17,0.069
2315,2316,11.97,-2.1,3,0.05,0.16,10.34,0.136
2316,2317,14.12,-0.2,8,0.17,0.17,12.47,0.117
2317,2318,15.92,-2.3,5,0.17,0.3,13.89,0.128
2318,2319,16.33,-3.9,8,0.2,0.1,13.91,0.148
2319,2320,16.17,4.7,3,0.11,0.16,14.4,0.109
2320,2321,23.61,-0.1,8,0.05,0.29,19.81,0.161
2321,2322,20.71,4.7,8,0.09,0.16,17.39,0.16
2322,2323,19.12,-2.7,3,0.14,0.15,17.21,0.1
2323,2324,14.64,1.3,8,0.19,0.25,12.89,0.12
2324,2325,22.36,-2.2,3,0.07,0.25,18.96,0.152
2325,2326,24.33,3.1,8,0.07,0.19,21.08,0.134
2326,2327,22.32,3.1,5,0.16,0.29,19.53,0.125
2327,2328,10.02,-3.0,3,0.15,0.14,9.15,0.087
2328,2329,19.55,4.2,5,0.09,0.28,17.58,0.101
2329,2330,10.77,-2.2,8,0.17,0.25,9.96,0.075
2330,2331,13.86,1.5,5,0.07,0.17,12.21,0.119
2331,2332,10.89,4.9,5,0.19,0.26,9.86,0.095
2332,2333,19.06,3.9,5,0.08,0.13,17.25,0.095
2333,2334,20.3,4.6,8,0.06,0.13,19.11,0.059
2334,2335,11.72,-0.9,3,0.1,0.29,10.59,0.096
2335,2336,15.76,-3.0,8,0.08,0.12,13.3,0.156
2336,2337,16.84,-2.3,8,0.13,0.1,15.52,0.078
2337,2338,15.54,0.5,8,0.15,0.18,13.7,0.118
2338,2339,11.82,3.1,3,0.12,0.12,10.61,0.102
2339,2340,16.28,-2.6,8,0.15,0.27,13.47,0.173
2340,2341,21.27,1.9,8,0.1,0.28,18.21,0.144
2341,2342,11.07,-1.1,3,0.05,0.2,9.94,0.102
2342,2343,11.2,-0.9,3,0.2,0.19,10.02,0.105
2343,2344,15.32,2.0,3,0.17,0.21,13.9,0.093
2344,2345,24.13,0.2,5,0.06,0.15,22.68,0.06
2345,2346,20.03,3.3,3,0.12,0.16,17.99,0.102
2346,2347,20.18,-2.6,5,0.15,0.12,17.6,0.128
2347,2348,15.43,3.1,5,0.08,0.19,14.61,0.053
2348,2349,18.9,-3.4,8,0.14,0.22,16.83,0.11
2349,2350,10.15,-2.3,5,0.13,0.29,9.18,0.096
2350,2351,19.54,1.9,8,0.08,0.25,17.96,0.081
2351,2352,23.7,3.7,5,0.07,0.24,21.83,0.079
2352,2353,19.19,-1.7,3,0.16,0.16,18.15,0.054
2353,2354,23.11,-1.1,8,0.1,0.28,20.56,0.11
2354,2355,20.86,0.8,5,0.09,0.29,18.69,0.104
2355,2356,11.81,-2.1,8,0.16,0.29,9.78,0.172
2356,2357,23.54,3.3,3,0.16,0.11,21.1,0.104
2357,2358,11.0,3.0,5,0.09,0.22,9.86,0.104
2358,2359,18.01,-2.7,5,0.18,0.23,15.23,0.154
2359,2360,12.13,0.2,3,0.15,0.16,10.76,0.113
2360,2361,10.18,3.0,5,0.1,0.3,8.71,0.144
2361,2362,16.33,-1.0,5,0.11,0.16,14.41,0.118
2362,2363,14.43,1.7,8,0.16,0.14,12.17,0.157
2363,2364,17.29,-3.5,5,0.08,0.2,14.47,0.163
2364,2365,18.66,1.5,3,0.12,0.16,17.63,0.055
2365,2366,10.66,-2.6,5,0.15,0.28,9.55,0.104
2366,2367,11.85,3.5,8,0.13,0.19,10.52,0.112
2367,2368,18.38,-0.8,5,0.14,0.18,17.31,0.058
2368,2369,15.15,-1.5,8,0.13,0.23,13.33,0.12
2369,2370,20.94,3.6,5,0.08,0.12,19.1,0.088
2370,2371,19.78,-3.5,8,0.11,0.25,16.19,0.181
2371,2372,22.68,-0.4,8,0.13,0.25,18.97,0.164
2372,2373,20.39,-0.7,5,0.17,0.19,19.28,0.054
2373,2374,16.45,-1.4,3,0.15,0.29,15.24,0.074
2374,2375,20.09,4.2,3,0.11,0.22,18.61,0.074
2375,2376,14.13,2.8,5,0.2,0.24,12.78,0.096
2376,2377,14.59,-3.4,5,0.07,0.28,13.2,0.095
2377,2378,21.83,2.4,5,0.08,0.23,19.95,0.086
2378,2379,16.7,0.7,5,0.1,0.19,14.58,0.127
2379,2380,21.98,4.1,5,0.08,0.1,20.53,0.066
2380,2381,22.34,-1.2,3,0.14,0.25,20.04,0.103
2381,2382,22.86,1.2,8,0.06,0.29,18.78,0.178
2382,2383,23.75,0.5,8,0.08,0.19,20.07,0.155
2383,2384,16.46,0.4,3,0.09,0.17,14.32,0.13
2384,2385,14.78,0.1,3,0.15,0.2,13.95,0.056
2385,2386,18.73,-2.1,8,0.18,0.25,16.59,0.114
2386,2387,15.57,2.8,3,0.17,0.1,14.8,0.049
2387,2388,19.02,0.1,5,0.08,0.28,16.46,0.135
2388,2389,20.58,4.6,3,0.13,0.28,19.15,0.069
2389,2390,20.33,-1.7,3,0.05,0.21,17.61,0.134
2390,2391,15.62,2.1,3,0.1,0.12,14.33,0.083
2391,2392,12.5,4.5,3,0.17,0.23,11.85,0.052
2392,2393,16.46,2.0,8,0.12,0.13,15.19,0.077
2393,2394,12.14,3.8,8,0.07,0.2,10.63,0.124
2394,2395,23.35,3.4,8,0.12,0.12,21.49,0.08
2395,2396,15.19,-0.8,8,0.08,0.22,14.09,0.072
2396,2397,12.32,1.4,5,0.11,0.16,11.01,0.106
2397,2398,10.38,-2.6,5,0.12,0.27,9.61,0.074
2398,2399,19.69,0.8,8,0.1,0.26,17.33,0.12
2399,2400,19.55,-1.9,8,0.19,0.3,15.77,0.193
2400,2401,15.11,2.7,8,0.13,0.15,14.22,0.059
2401,2402,11.08,0.8,3,0.18,0.11,9.85,0.111
2402,2403,16.14,-0.3,5,0.16,0.19,14.08,0.128
2403,2404,14.67,-1.6,5,0.15,0.12,13.73,0.064
2404,2405,20.16,5.0,3,0.12,0.14,19.34,0.041
2405,2406,19.09,-3.4,3,0.05,0.22,17.66,0.075
2406,2407,15.47,-3.6,3,0.14,0.22,14.03,0.093
2407,2408,13.27,-2.0,5,0.1,0.11,12.03,0.093
2408,2409,24.82,4.7,3,0.07,0.19,23.29,0.062
2409,2410,16.81,4.8,3,0.12,0.21,15.22,0.095
2410,2411,20.32,1.9,3,0.16,0.15,18.12,0.108
2411,2412,12.11,3.9,8,0.19,0.27,10.21,0.157
2412,2413,17.28,-2.1,3,0.11,0.13,15.2,0.12
2413,2414,10.41,4.7,8,0.13,0.15,9.23,0.113
2414,2415,17.58,-2.7,5,0.18,0.13,15.85,0.098
2415,2416,24.46,-3.1,5,0.1,0.12,21.32,0.128
2416,2417,15.76,-3.0,5,0.07,0.28,14.42,0.085
2417,2418,10.58,1.2,8,0.09,0.16,9.04,0.146
2418,2419,10.46,3.0,3,0.18,0.24,9.99,0.045
2419,2420,15.82,-0.7,5,0.07,0.19,14.5,0.083
2420,2421,12.4,4.8,3,0.1,0.23,11.02,0.111
2421,2422,10.35,-0.1,8,0.12,0.29,9.42,0.09
2422,2423,21.34,-2.6,5,0.18,0.27,19.55,0.084
2423,2424,16.88,0.2,3,0.19,0.11,15.93,0.056
2424,2425,14.34,2.1,3,0.11,0.27,12.6,0.121
2425,2426,23.5,3.5,5,0.19,0.19,20.72,0.118
2426,2427,11.74,0.1,3,0.07,0.17,10.48,0.107
2427,2428,24.34,1.3,8,0.07,0.23,20.7,0.15
2428,2429,14.71,-1.6,5,0.19,0.29,12.53,0.148
2429,2430,23.33,1.8,5,0.13,0.12,21.25,0.089
2430,2431,19.04,4.9,5,0.08,0.25,17.35,0.089
2431,2432,22.4,-3.6,5,0.12,0.14,19.02,0.151
2432,2433,24.76,4.0,8,0.17,0.18,21.92,0.115
2433,2434,14.33,1.1,8,0.17,0.27,12.53,0.126
2434,2435,24.42,-1.7,3,0.18,0.21,23.08,0.055
2435,2436,15.84,4.6,8,0.14,0.11,14.3,0.097
2436,2437,15.78,0.4,3,0.18,0.2,14.79,0.063
2437,2438,15.11,-1.0,3,0.13,0.26,13.71,0.093
2438,2439,18.12,-2.4,5,0.14,0.21,16.55,0.087
2439,2440,12.31,-1.8,3,0.16,0.13,11.52,0.064
2440,2441,18.31,3.5,5,0.11,0.19,17.12,0.065
2441,2442,18.13,1.5,3,0.06,0.28,16.26,0.103
2442,2443,21.43,4.2,8,0.1,0.23,19.31,0.099
2443,2444,22.5,-1.9,5,0.14,0.25,21.13,0.061
2444,2445,16.61,-2.9,3,0.08,0.26,14.27,0.141
2445,2446,14.53,-3.9,8,0.07,0.12,12.85,0.116
2446,2447,13.89,0.6,8,0.09,0.22,12.55,0.096
2447,2448,12.92,5.0,5,0.05,0.18,11.23,0.131
2448,2449,10.86,2.3,5,0.16,0.13,9.68,0.109
2449,2450,15.14,-1.2,5,0.09,0.14,14.06,0.071
2450,2451,14.05,3.9,3,0.07,0.26,12.68,0.098
2451,2452,24.5,3.0,5,0.15,0.13,22.68,0.074
2452,2453,18.37,-3.9,8,0.18,0.16,16.69,0.091
2453,2454,15.21,3.4,8,0.05,0.16,12.93,0.15
2454,2455,18.71,-1.3,5,0.09,0.11,17.54,0.063
2455,2456,12.09,-2.7,5,0.19,0.19,10.31,0.147
2456,2457,16.66,-2.0,8,0.11,0.25,14.36,0.138
2457,2458,19.39,0.2,3,0.19,0.1,17.59,0.093
2458,2459,17.33,-0.2,8,0.09,0.12,15.74,0.092
2459,2460,16.03,-1.4,8,0.08,0.24,14.24,0.112
2460,2461,24.91,-2.5,8,0.08,0.22,22.13,0.112
2461,2462,23.2,2.9,5,0.06,0.24,21.21,0.086
2462,2463,19.35,4.9,3,0.18,0.15,17.71,0.085
2463,2464,18.54,3.0,3,0.2,0.26,16.37,0.117
2464,2465,19.31,-1.3,5,0.19,0.2,17.13,0.113
2465,2466,13.02,-1.8,8,0.18,0.22,11.97,0.081
2466,2467,15.93,-2.0,5,0.18,0.12,14.29,0.103
2467,2468,10.59,-2.8,5,0.15,0.14,9.08,0.143
2468,2469,17.13,1.0,3,0.17,0.25,16.18,0.055
2469,2470,18.15,1.4,3,0.08,0.14,16.85,0.072
2470,2471,13.42,2.3,5,0.11,0.12,11.9,0.113
2471,2472,24.46,2.1,5,0.15,0.22,20.88,0.146
2472,2473,23.64,-1.4,3,0.18,0.21,21.66,0.084
2473,2474,20.83,-1.0,3,0.15,0.22,18.86,0.095
2474,2475,18.0,2.1,8,0.18,0.22,16.81,0.066
2475,2476,23.05,-0.9,5,0.12,0.2,20.65,0.104
2476,2477,11.96,-2.1,8,0.16,0.2,9.94,0.169
2477,2478,21.86,-0.6,8,0.2,0.28,18.47,0.155
2478,2479,11.87,-1.6,8,0.07,0.21,9.8,0.174
2479,2480,21.91,-3.2,3,0.19,0.22,19.07,0.13
2480,2481,14.14,3.5,8,0.13,0.15,12.33,0.128
2481,2482,23.16,3.7,3,0.15,0.27,20.03,0.135
2482,2483,24.16,-2.0,3,0.18,0.1,22.42,0.072
2483,2484,12.23,-3.4,3,0.11,0.21,11.43,0.065
2484,2485,16.94,2.6,5,0.11,0.18,15.69,0.074
2485,2486,24.71,-2.1,8,0.13,0.22,20.85,0.156
2486,2487,17.25,-0.5,3,0.05,0.17,14.97,0.132
2487,2488,22.95,-3.4,5,0.12,0.24,20.31,0.115
2488,2489,18.83,-2.0,5,0.09,0.1,17.17,0.088
2489,2490,15.63,3.1,5,0.19,0.18,14.04,0.102
2490,2491,14.29,3.2,3,0.06,0.27,12.23,0.144
2491,2492,13.05,-2.1,3,0.12,0.15,11.52,0.117
2492,2493,21.43,-1.0,3,0.19,0.11,18.82,0.122
2493,2494,15.8,-2.8,5,0.19,0.2,13.57,0.141
2494,2495,17.67,-3.3,3,0.16,0.3,16.28,0.079
2495,2496,17.38,4.9,8,0.14,0.11,15.84,0.089
2496,2497,18.66,1.9,3,0.09,0.11,17.64,0.055
2497,2498,22.98,0.9,3,0.11,0.22,21.21,0.077
2498,2499,24.71,2.9,8,0.06,0.15,21.78,0.119
2499,2500,16.11,3.6,3,0.17,0.18,14.94,0.073
2500,2501,22.41,3.3,3,0.1,0.27,20.11,0.103
2501,2502,21.47,-3.9,3,0.15,0.14,20.21,0.059
2502,2503,18.6,-2.3,3,0.1,0.24,17.18,0.076
2503,2504,24.34,1.9,5,0.12,0.2,21.67,0.11
2504,2505,13.01,-0.6,3,0.13,0.28,11.63,0.106
2505,2506,11.64,4.8,8,0.17,0.29,9.8,0.158
2506,2507,22.81,2.0,8,0.08,0.2,19.31,0.153
2507,2508,16.59,4.6,5,0.11,0.22,15.7,0.054
2508,2509,22.7,-2.2,3,0.07,0.25,20.99,0.075
2509,2510,23.4,3.8,8,0.06,0.16,22.0,0.06
2510,2511,10.94,-1.1,5,0.14,0.15,9.98,0.088
2511,2512,23.25,4.9,3,0.08,0.29,21.31,0.083
2512,2513,16.72,-2.6,5,0.06,0.19,14.62,0.126
2513,2514,17.66,0.6,3,0.18,0.1,15.58,0.118
2514,2515,19.4,3.1,5,0.13,0.27,18.23,0.06
2515,2516,23.9,-0.1,5,0.07,0.22,21.8,0.088
2516,2517,10.29,0.2,8,0.06,0.13,8.62,0.162
2517,2518,17.15,4.9,8,0.07,0.11,14.62,0.148
2518,2519,20.32,-0.2,5,0.12,0.16,17.46,0.141
2519,2520,20.84,1.4,3,0.15,0.29,18.87,0.095
2520,2521,20.39,-3.5,3,0.15,0.29,19.13,0.062
2521,2522,12.02,3.6,3,0.07,0.16,10.72,0.108
2522,2523,14.49,1.8,3,0.15,0.27,13.15,0.092
2523,2524,15.38,-0.4,3,0.11,0.19,14.39,0.064
2524,2525,22.07,-3.9,8,0.12,0.23,19.42,0.12
2525,2526,14.18,1.3,5,0.17,0.17,12.6,0.111
2526,2527,13.16,-3.9,8,0.1,0.2,11.71,0.11
2527,2528,24.36,-4.0,3,0.07,0.16,22.2,0.089
2528,2529,10.13,1.5,5,0.18,0.11,8.84,0.127
2529,2530,24.97,-2.3,3,0.08,0.13,22.19,0.111
2530,2531,20.15,-2.3,3,0.09,0.16,17.75,0.119
2531,2532,22.43,1.9,5,0.16,0.3,20.0,0.108
2532,2533,14.42,-3.5,3,0.15,0.29,13.28,0.079
2533,2534,10.21,-1.2,8,0.17,0.27,8.91,0.127
2534,2535,21.07,-2.7,8,0.08,0.15,17.42,0.173
2535,2536,22.51,1.2,8,0.1,0.19,19.04,0.154
2536,2537,21.11,2.0,3,0.07,0.19,19.99,0.053
2537,2538,12.14,2.5,8,0.13,0.18,10.17,0.162
2538,2539,21.3,-1.7,3,0.09,0.11,18.7,0.122
2539,2540,21.53,-3.2,3,0.15,0.21,18.38,0.146
2540,2541,19.88,-3.3,8,0.05,0.11,16.38,0.176
2541,2542,21.49,-0.2,8,0.06,0.26,19.22,0.106
2542,2543,22.69,4.5,3,0.11,0.24,20.53,0.095
2543,2544,19.2,-2.0,3,0.19,0.17,18.13,0.056
2544,2545,11.33,-1.7,3,0.18,0.23,9.85,0.131
2545,2546,17.31,-3.1,3,0.2,0.15,15.29,0.117
2546,2547,11.16,1.5,8,0.11,0.15,9.99,0.105
2547,2548,16.11,2.1,3,0.06,0.16,14.61,0.093
2548,2549,16.11,1.8,3,0.1,0.26,15.24,0.054
2549,2550,10.99,3.8,3,0.15,0.14,10.29,0.064
2550,2551,15.23,0.4,3,0.07,0.21,14.43,0.053
2551,2552,11.66,-2.8,3,0.09,0.14,10.78,0.075
2552,2553,22.12,-1.4,5,0.06,0.16,20.35,0.08
2553,2554,24.22,2.0,5,0.12,0.15,22.47,0.072
2554,2555,11.08,1.5,5,0.08,0.23,9.54,0.139
2555,2556,24.33,0.8,8,0.06,0.21,20.47,0.159
2556,2557,17.84,2.1,3,0.11,0.24,16.24,0.09
2557,2558,14.49,1.7,8,0.1,0.14,12.97,0.105
2558,2559,11.15,3.9,3,0.13,0.1,10.14,0.091
2559,2560,17.51,1.3,5,0.16,0.24,14.98,0.144
2560,2561,21.92,3.0,3,0.07,0.12,19.55,0.108
2561,2562,20.61,-1.8,8,0.17,0.15,17.52,0.15
2562,2563,10.75,2.1,8,0.05,0.16,10.09,0.061
2563,2564,11.09,4.1,3,0.12,0.25,10.05,0.094
2564,2565,16.04,-0.5,8,0.14,0.23,14.14,0.118
2565,2566,14.43,3.0,5,0.19,0.14,12.57,0.129
2566,2567,13.49,2.5,3,0.14,0.22,12.56,0.069
2567,2568,14.22,-3.5,5,0.07,0.24,12.18,0.143
2568,2569,22.05,1.2,5,0.13,0.18,19.3,0.125
2569,2570,23.94,-2.8,8,0.11,0.15,21.02,0.122
2570,2571,16.08,4.7,3,0.12,0.24,15.03,0.065
2571,2572,23.59,3.3,5,0.08,0.22,21.1,0.106
2572,2573,14.82,-3.0,5,0.13,0.12,13.46,0.092
2573,2574,17.15,-2.9,3,0.07,0.23,14.92,0.13
2574,2575,13.39,1.4,8,0.16,0.2,11.51,0.14
2575,2576,19.61,-0.9,5,0.14,0.25,18.49,0.057
2576,2577,24.68,-3.7,3,0.06,0.14,22.55,0.086
2577,2578,19.05,0.9,3,0.18,0.15,16.79,0.119
2578,2579,15.37,-0.5,5,0.14,0.21,14.12,0.081
2579,2580,19.72,-3.1,5,0.1,0.2,18.35,0.069
2580,2581,11.84,3.2,5,0.06,0.18,10.17,0.141
2581,2582,23.33,4.2,8,0.14,0.25,19.42,0.168
2582,2583,17.55,2.8,8,0.11,0.21,15.2,0.134
2583,2584,16.74,3.4,3,0.19,0.24,14.98,0.105
2584,2585,18.79,-2.1,3,0.06,0.13,16.28,0.134
2585,2586,19.37,-1.6,5,0.06,0.25,16.35,0.156
2586,2587,11.08,-2.1,3,0.19,0.19,10.06,0.092
2587,2588,20.24,2.9,8,0.19,0.11,18.13,0.104
2588,2589,13.63,4.5,3,0.05,0.15,12.84,0.058
2589,2590,20.71,2.5,3,0.16,0.11,18.75,0.095
2590,2591,22.34,3.9,5,0.08,0.19,20.57,0.079
2591,2592,22.06,1.7,5,0.16,0.17,19.6,0.112
2592,2593,18.29,-0.5,8,0.18,0.3,16.89,0.077
2593,2594,17.8,-0.2,3,0.07,0.27,15.83,0.111
2594,2595,12.14,-3.3,3,0.09,0.27,10.86,0.105
2595,2596,21.63,-3.7,3,0.05,0.2,18.77,0.132
2596,2597,14.07,2.3,5,0.06,0.26,12.19,0.134
2597,2598,17.45,-0.1,8,0.05,0.15,14.85,0.149
2598,2599,14.26,1.0,3,0.17,0.21,13.61,0.046
2599,2600,12.01,1.0,3,0.09,0.18,11.03,0.082
2600,2601,19.44,-1.5,3,0.12,0.13,18.37,0.055
2601,2602,10.81,0.3,3,0.17,0.11,9.72,0.101
2602,2603,21.23,0.2,8,0.12,0.21,19.9,0.063
2603,2604,14.76,-0.5,8,0.11,0.12,12.56,0.149
2604,2605,10.0,3.4,8,0.05,0.24,9.1,0.09
2605,2606,17.67,0.1,5,0.14,0.28,16.66,0.057
2606,2607,10.7,1.4,3,0.07,0.13,9.72,0.092
2607,2608,14.14,4.1,3,0.16,0.19,12.81,0.094
2608,2609,20.6,3.8,3,0.09,0.25,18.78,0.088
2609,2610,10.94,4.0,3,0.15,0.16,9.64,0.119
2610,2611,22.59,-1.6,8,0.15,0.28,21.13,0.065
2611,2612,10.06,-3.7,5,0.14,0.28,8.53,0.152
2612,2613,13.7,-1.7,5,0.09,0.12,12.2,0.109
2613,2614,21.11,-1.5,3,0.09,0.11,20.0,0.053
2614,2615,14.74,4.2,8,0.18,0.3,13.1,0.111
2615,2616,11.53,1.8,5,0.05,0.29,10.28,0.108
2616,2617,15.4,-3.3,5,0.08,0.18,13.75,0.107
2617,2618,14.06,-2.8,3,0.14,0.11,12.47,0.113
2618,2619,22.64,-2.6,5,0.17,0.22,20.73,0.084
2619,2620,14.7,1.7,3,0.1,0.16,13.13,0.107
2620,2621,21.83,2.6,8,0.15,0.29,18.36,0.159
2621,2622,23.38,3.7,3,0.13,0.26,20.56,0.121
2622,2623,16.51,4.5,5,0.06,0.23,15.05,0.088
2623,2624,23.65,-2.2,3,0.14,0.16,22.14,0.064
2624,2625,15.66,-1.2,3,0.17,0.24,14.3,0.087
2625,2626,24.46,-1.8,3,0.2,0.16,21.78,0.11
2626,2627,11.34,-0.8,3,0.05,0.11,10.23,0.098
2627,2628,20.31,4.2,3,0.15,0.2,18.37,0.096
2628,2629,17.41,1.2,3,0.11,0.2,15.58,0.105
2629,2630,15.81,2.6,5,0.05,0.25,13.89,0.121
2630,2631,19.49,0.4,3,0.14,0.27,17.9,0.082
2631,2632,20.56,-3.7,5,0.07,0.17,18.33,0.108
2632,2633,10.07,-3.4,3,0.11,0.19,8.59,0.147
2633,2634,12.5,0.8,8,0.09,0.19,10.9,0.128
2634,2635,20.7,2.5,3,0.1,0.16,18.08,0.127
2635,2636,20.0,-2.1,5,0.12,0.25,17.97,0.102
2636,2637,24.49,2.5,5,0.1,0.2,20.85,0.149
2637,2638,21.42,3.3,8,0.13,0.28,19.78,0.077
2638,2639,24.26,-0.3,3,0.09,0.23,22.35,0.079
2639,2640,20.54,2.7,8,0.15,0.14,17.6,0.143
2640,2641,14.47,-0.4,3,0.18,0.13,13.85,0.043
2641,2642,11.58,2.1,3,0.08,0.17,10.42,0.1
2642,2643,21.73,2.9,5,0.13,0.17,20.59,0.052
2643,2644,19.66,4.9,8,0.15,0.18,17.94,0.087
2644,2645,10.72,-0.9,8,0.13,0.14,9.06,0.155
2645,2646,15.4,-0.3,5,0.1,0.3,14.19,0.079
2646,2647,24.35,-2.5,5,0.15,0.13,21.92,0.1
2647,2648,17.51,-2.2,8,0.05,0.23,15.12,0.136
2648,2649,16.49,2.2,5,0.11,0.1,15.61,0.053
2649,2650,16.87,4.3,3,0.13,0.18,15.49,0.082
2650,2651,13.13,-0.4,8,0.05,0.16,12.33,0.061
2651,2652,15.53,-2.4,8,0.13,0.18,13.68,0.119
2652,2653,15.55,-1.4,5,0.15,0.2,13.77,0.114
2653,2654,10.79,0.1,3,0.16,0.22,9.75,0.096
2654,2655,21.51,-1.4,8,0.07,0.22,19.86,0.077
2655,2656,16.25,-1.9,8,0.2,0.23,14.5,0.108
2656,2657,22.33,2.6,3,0.14,0.27,19.43,0.13
2657,2658,22.76,-3.9,5,0.1,0.28,19.78,0.131
2658,2659,13.18,0.9,5,0.09,0.25,12.14,0.079
2659,2660,19.86,3.1,5,0.14,0.12,18.89,0.049
2660,2661,17.08,-1.6,5,0.18,0.29,15.19,0.111
2661,2662,23.2,1.4,3,0.13,0.29,20.76,0.105
2662,2663,13.24,2.0,3,0.15,0.24,11.56,0.127
2663,2664,20.17,1.9,8,0.1,0.2,17.26,0.144
2664,2665,19.12,0.0,8,0.11,0.15,17.76,0.071
2665,2666,14.43,-0.9,3,0.09,0.25,13.68,0.052
2666,2667,12.05,3.5,8,0.16,0.28,10.89,0.096
2667,2668,19.77,2.8,3,0.1,0.23,17.15,0.133
2668,2669,21.08,-1.1,5,0.08,0.23,19.21,0.089
2669,2670,14.73,-3.1,3,0.11,0.14,13.27,0.099
2670,2671,19.67,-3.4,3,0.18,0.17,17.25,0.123
2671,2672,15.93,-3.2,8,0.16,0.24,13.41,0.158
2672,2673,20.7,1.2,3,0.1,0.1,19.46,0.06
2673,2674,12.99,-3.5,5,0.19,0.23,10.96,0.156
2674,2675,23.35,-1.0,5,0.06,0.25,19.58,0.161
2675,2676,14.31,2.8,8,0.06,0.17,13.28,0.072
2676,2677,15.52,-1.4,8,0.07,0.12,14.15,0.088
2677,2678,10.87,2.9,3,0.07,0.26,10.28,0.054
2678,2679,11.67,2.7,8,0.06,0.13,10.69,0.084
2679,2680,17.74,-1.8,5,0.15,0.17,15.78,0.11
2680,2681,14.01,2.6,8,0.14,0.24,12.94,0.076
2681,2682,22.53,2.7,8,0.15,0.26,19.07,0.154
2682,2683,10.22,-0.4,5,0.15,0.27,8.69,0.15
2683,2684,15.69,-2.1,3,0.16,0.21,14.4,0.082
2684,2685,15.06,0.7,3,0.08,0.2,14.2,0.057
2685,2686,10.29,4.3,8,0.14,0.27,8.95,0.13
2686,2687,11.87,1.8,5,0.14,0.21,10.39,0.125
2687,2688,16.2,-2.4,5,0.19,0.22,14.6,0.099
2688,2689,17.39,2.1,5,0.08,0.19,15.01,0.137
2689,2690,16.06,-0.2,3,0.06,0.17,15.07,0.062
2690,2691,17.96,1.3,5,0.15,0.2,16.1,0.104
2691,2692,18.93,2.6,5,0.16,0.17,16.36,0.136
2692,2693,10.15,0.6,3,0.09,0.17,8.89,0.124
2693,2694,16.96,3.3,5,0.14,0.3,14.82,0.126
2694,2695,24.45,2.5,3,0.06,0.17,21.35,0.127
2695,2696,17.79,1.5,8,0.19,0.15,15.02,0.156
2696,2697,20.16,-2.6,8,0.07,0.17,18.38,0.088
2697,2698,14.68,3.5,8,0.06,0.22,12.99,0.115
2698,2699,21.61,4.4,8,0.06,0.28,18.12,0.161
2699,2700,21.59,-2.8,8,0.11,0.26,19.4,0.101
2700,2701,17.82,0.4,3,0.06,0.27,16.47,0.076
2701,2702,24.64,-1.7,3,0.16,0.27,22.0,0.107
2702,2703,11.88,2.8,3,0.18,0.28,11.29,0.05
2703,2704,10.25,2.5,5,0.09,0.15,9.11,0.111
2704,2705,21.55,-2.7,8,0.14,0.19,18.47,0.143
2705,2706,22.11,3.9,5,0.06,0.18,19.8,0.104
2706,2707,11.8,-2.4,5,0.11,0.18,10.91,0.075
2707,2708,13.98,3.2,5,0.09,0.23,12.94,0.074
2708,2709,10.26,0.1,8,0.08,0.18,9.05,0.118
2709,2710,14.4,-1.0,5,0.15,0.22,13.14,0.088
2710,2711,21.6,-2.6,8,0.07,0.18,17.95,0.169
2711,2712,17.77,-2.5,8,0.18,0.16,15.93,0.104
